"","miRNA","mRNA","pearson-cor","p-value"
"439","hsa-miR-215","685","0.829573331975924","0.0056712293193031"
"440","hsa-miR-215","686","0.604012998680605","0.08496913185446"
"441","hsa-miR-215","687","0.452869475108822","0.22090939158153"
"442","hsa-miR-215","688","0.365422729583148","0.333508432707919"
"443","hsa-miR-215","689","0.388704575032626","0.301185334691963"
"444","hsa-miR-215","690","0.396523079949337","0.290704645056641"
"445","hsa-miR-215","694","-0.170687671958474","0.660609828086779"
"446","hsa-miR-215","695","0.183333897849568","0.636818755951752"
"447","hsa-miR-215","696","0.858987445257044","0.00301194709989296"
"448","hsa-miR-215","701","-0.06711061531485","0.863795461954964"
"449","hsa-miR-215","705","-0.276745376501923","0.47097261018392"
"450","hsa-miR-215","706","-0.755013118455428","0.0186767730645426"
"451","hsa-miR-215","708","-0.0305494587180067","0.937813534985097"
"452","hsa-miR-215","710","0.227097563622638","0.556785240837378"
"453","hsa-miR-215","711","0.507571397664295","0.163051677935146"
"454","hsa-miR-215","712","0.0386312794110779","0.921398811834672"
"455","hsa-miR-215","713","0.149092719713689","0.70184091496944"
"456","hsa-miR-215","714","-0.0808186435449513","0.836251135180686"
"457","hsa-miR-215","715","0.544227407163732","0.129809383316183"
"458","hsa-miR-215","716","0.190760852792712","0.622977691039485"
"459","hsa-miR-215","717","0.373450273376042","0.322176967989913"
"460","hsa-miR-215","718","0.376092950662899","0.318489341132581"
"461","hsa-miR-215","719","0.606587416764984","0.0832931559382713"
"462","hsa-miR-215","721","0.227186554384363","0.556626436883149"
"463","hsa-miR-215","722","-0.035027576204376","0.928715326477082"
"464","hsa-miR-215","725","0.145946588013622","0.707907124608631"
"465","hsa-miR-215","726","0.430254840072431","0.247696417974304"
"466","hsa-miR-215","727","0.27543306978935","0.473165316825867"
"467","hsa-miR-215","728","-0.487353082615962","0.183285869131838"
"468","hsa-miR-215","729","0.254342810980054","0.508982590597155"
"469","hsa-miR-215","730","-0.377526019775016","0.316498512687251"
"470","hsa-miR-215","731","0.631382041440973","0.0681948466832313"
"471","hsa-miR-215","732","0.411958948394947","0.270575230724439"
"472","hsa-miR-215","733","0.240131614249445","0.533709116176505"
"473","hsa-miR-215","734","0.530189894356854","0.142016717542006"
"474","hsa-miR-215","735","-0.522454243730826","0.149020802486828"
"475","hsa-miR-215","738","0.4907433727975","0.179798574990677"
"476","hsa-miR-215","740","0.478333858076936","0.192748061220722"
"477","hsa-miR-215","741","0.283896729246147","0.459099656387906"
"478","hsa-miR-215","744","0.395262530409874","0.292381537224268"
"479","hsa-miR-215","745","-0.522261545701926","0.149197795365691"
"480","hsa-miR-215","746","0.545230066062121","0.128962176367479"
"481","hsa-miR-215","750","-0.75043175054652","0.0198309774705452"
"482","hsa-miR-215","752","-0.398083905036173","0.28863518155185"
"483","hsa-miR-215","753","-0.239725904587884","0.534421760814876"
"484","hsa-miR-215","754","-0.430097041873852","0.247889151721918"
"485","hsa-miR-215","755","0.593859370119299","0.0917811025043224"
"486","hsa-miR-215","757","-0.189546370887507","0.625234190314571"
"487","hsa-miR-215","758","0.690244162681983","0.0395858714285049"
"488","hsa-miR-215","759","-0.161220332333339","0.678595595715425"
"489","hsa-miR-215","760","0.00469359982297928","0.99043845249175"
"490","hsa-miR-215","761","-0.0771828813976636","0.8435428040778"
"491","hsa-miR-215","762","-0.0489766940927707","0.900424725168106"
"492","hsa-miR-215","763","0.544725764379328","0.129387880049566"
"493","hsa-miR-215","765","0.197917071626129","0.609737039085654"
"494","hsa-miR-215","766","-0.0444436022042334","0.909609135623381"
"495","hsa-miR-215","767","0.331654546980973","0.38326486332342"
"496","hsa-miR-215","768","-0.672020204921047","0.0473984365352116"
"497","hsa-miR-215","770","0.265559957539615","0.489798640444249"
"498","hsa-miR-215","773","-0.669012216597819","0.0487757102866087"
"499","hsa-miR-215","774","0.530852256324108","0.141426157529851"
"500","hsa-miR-215","775","0.266980555696938","0.487390634676893"
"501","hsa-miR-215","776","0.0353641771755559","0.92803173023503"
"502","hsa-miR-215","777","-0.292957356087478","0.444244384138894"
"503","hsa-miR-215","778","-0.884815340275151","0.00152318985559768"
"504","hsa-miR-215","779","-0.459763555103007","0.213074913638034"
"505","hsa-miR-215","780","-0.132981751895283","0.733052413174939"
"506","hsa-miR-215","781","0.244680010027975","0.525745010679035"
"507","hsa-miR-215","782","-0.398793547737106","0.287696802943657"
"508","hsa-miR-215","783","0.0268591025621072","0.945315969397562"
"509","hsa-miR-215","784","-0.607216066926969","0.0828870257449236"
"510","hsa-miR-215","786","-0.809378777137873","0.00821831488194952"
"511","hsa-miR-215","788","0.788890236976144","0.0114986281852661"
"512","hsa-miR-215","790","0.219805096533267","0.569855637178685"
"513","hsa-miR-215","796","-0.272834744094265","0.477519454408314"
"514","hsa-miR-215","800","0.562417694027977","0.114949246507294"
"515","hsa-miR-215","801","0.217721986992631","0.573609658637239"
"516","hsa-miR-215","805","0.358836607375834","0.342949792594999"
"517","hsa-miR-215","808","0.396633276463346","0.290558288017271"
"518","hsa-miR-215","810","0.0168342718638531","0.965713600945673"
"519","hsa-miR-215","811","0.174354853779479","0.653682666300776"
"520","hsa-miR-215","813","-0.266515320014648","0.488178699330833"
"521","hsa-miR-215","814","0.301569629446593","0.430322613729805"
"522","hsa-miR-215","816","0.819084354963384","0.00691413642594867"
"523","hsa-miR-215","817","0.387461060732565","0.302869756572019"
"524","hsa-miR-215","818","0.443993112622115","0.231225282446524"
"525","hsa-miR-215","819","-0.281940814758861","0.46233409170392"
"526","hsa-miR-215","820","-0.0277230825090225","0.943559159640661"
"527","hsa-miR-215","821","0.370106394636044","0.32687344429999"
"528","hsa-miR-215","822","0.119787142716345","0.758870788502211"
"529","hsa-miR-215","823","0.299670074182317","0.433376416471307"
"530","hsa-miR-215","824","-0.514453024742687","0.156473031368141"
"531","hsa-miR-215","825","0.667080276700448","0.0496736325805168"
"532","hsa-miR-215","826","0.152314277718447","0.695644334638644"
"533","hsa-miR-215","827","-0.182072092552806","0.639180111175461"
"534","hsa-miR-215","828","0.426569045951118","0.252219164310881"
"535","hsa-miR-215","829","0.274252103029462","0.475142240067912"
"536","hsa-miR-215","830","-0.00845941892687206","0.98276764095152"
"537","hsa-miR-215","831","-0.0810809634772042","0.835725452965176"
"538","hsa-miR-215","832","-0.288928845634788","0.450823142074707"
"539","hsa-miR-215","833","0.143720773978369","0.712207446979932"
"540","hsa-miR-215","834","-0.0495403478197578","0.899283412015837"
"541","hsa-miR-215","835","0.429246287834587","0.248929640119732"
"542","hsa-miR-215","836","0.12006814730953","0.758318692790678"
"543","hsa-miR-215","837","-0.211834336346777","0.584268075117446"
"544","hsa-miR-215","838","-0.207868022438161","0.591487756336596"
"545","hsa-miR-215","839","0.734428330356731","0.0242315368700496"
"546","hsa-miR-215","841","-0.51540316504946","0.155577020648099"
"547","hsa-miR-215","842","0.519429114406515","0.151813517072065"
"548","hsa-miR-215","843","-0.516390609514912","0.154648991466771"
"549","hsa-miR-215","844","0.548800636565149","0.125971885421969"
"550","hsa-miR-215","846","0.283645288602661","0.459514910771983"
"551","hsa-miR-215","847","0.493006166863472","0.17749218402089"
"552","hsa-miR-215","857","0.326538889222534","0.391089625570134"
"553","hsa-miR-215","858","0.375808018782234","0.318885916541712"
"554","hsa-miR-215","859","-0.815691802658243","0.00735268173220135"
"555","hsa-miR-215","860","0.741295660941875","0.0222717652835199"
"556","hsa-miR-215","861","-0.424351432989564","0.254961392949604"
"557","hsa-miR-215","862","-0.025689421506498","0.947694713098069"
"558","hsa-miR-215","863","0.693140252096973","0.0384268025547224"
"559","hsa-miR-215","864","-0.350302136505466","0.355375738845592"
"560","hsa-miR-215","865","0.0698053580431608","0.858369877847283"
"561","hsa-miR-215","866","0.854082114111734","0.00337786368656049"
"562","hsa-miR-215","867","-0.302808753756906","0.428335721471405"
"563","hsa-miR-215","868","0.0660399242580722","0.865952566555775"
"564","hsa-miR-215","871","-0.576795479462113","0.103962341325593"
"565","hsa-miR-215","873","0.689916166506587","0.0397185468899278"
"566","hsa-miR-215","874","0.238416631810279","0.536724054798048"
"567","hsa-miR-215","875","0.764411201782565","0.0164505870458393"
"568","hsa-miR-215","881","0.517954979766721","0.153185343521905"
"569","hsa-miR-215","883","0.825396642516874","0.00614611785096299"
"570","hsa-miR-215","885","-0.374799751278355","0.320291234202993"
"571","hsa-miR-215","886","-0.399038307062853","0.287373517288481"
"572","hsa-miR-215","890","0.208190523228068","0.59089955318832"
"573","hsa-miR-215","891","0.341129498751609","0.368968843630246"
"574","hsa-miR-215","892","-0.260735157748431","0.498013387118344"
"575","hsa-miR-215","894","-0.454284277007739","0.219288912710287"
"576","hsa-miR-215","896","-0.353825050056644","0.350220425059599"
"577","hsa-miR-215","898","0.17537851436668","0.651753064154418"
"578","hsa-miR-215","900","0.538316522877808","0.134870776195302"
"579","hsa-miR-215","901","-0.122571134944999","0.753405213541879"
"580","hsa-miR-215","902","0.085527582510432","0.826823251509374"
"581","hsa-miR-215","904","0.35613823964848","0.346855272712578"
"582","hsa-miR-215","905","0.141634980700736","0.716243627785851"
"583","hsa-miR-215","908","0.00412453554544675","0.991597684299954"
"584","hsa-miR-215","910","-0.132739967990838","0.733523521617307"
"585","hsa-miR-215","914","-0.295387486801701","0.440296301561723"
"586","hsa-miR-215","915","-0.371789295024643","0.324505577182372"
"587","hsa-miR-215","916","0.308079173453019","0.419930731552247"
"588","hsa-miR-215","917","-0.449807998799758","0.224438325056164"
"589","hsa-miR-215","919","0.0403195187915664","0.917972943714286"
"590","hsa-miR-215","920","-0.458906835902784","0.214040022880878"
"591","hsa-miR-215","921","-0.394657026118642","0.293188794818437"
"592","hsa-miR-215","922","0.119724059569589","0.758994742270546"
"593","hsa-miR-215","923","-0.39069557744061","0.298498365521654"
"594","hsa-miR-215","924","-0.844288869193918","0.00419769765594294"
"595","hsa-miR-215","925","0.284862770727456","0.457505738346033"
"596","hsa-miR-215","926","-0.453329155298147","0.220382167429979"
"597","hsa-miR-215","928","0.297302928120886","0.437195317849487"
"598","hsa-miR-215","929","0.0608482072914683","0.876422878503046"
"599","hsa-miR-215","930","0.55896519801967","0.117686913700058"
"600","hsa-miR-215","931","0.615234053050379","0.0778143289107325"
"601","hsa-miR-215","939","-0.774294378512254","0.0143081610495013"
"602","hsa-miR-215","940","-0.324210978022906","0.394674708643746"
"603","hsa-miR-215","941","0.656534993079491","0.0547607725890677"
"604","hsa-miR-215","942","-0.231842728773541","0.548341239649744"
"605","hsa-miR-215","943","-0.608287604741464","0.0821975998962805"
"606","hsa-miR-215","944","0.637025719627084","0.0650182609481044"
"607","hsa-miR-215","945","0.370378920292962","0.326489415053018"
"608","hsa-miR-215","947","-0.480031873676822","0.190946124362633"
"609","hsa-miR-215","948","0.144657656596169","0.71039650632199"
"610","hsa-miR-215","949","0.627355755235691","0.0705194042274743"
"611","hsa-miR-215","950","0.756489233637655","0.0183146215142186"
"612","hsa-miR-215","952","0.266810634094543","0.487678404554443"
"613","hsa-miR-215","953","-0.589366069499929","0.0948990681579387"
"614","hsa-miR-215","954","0.422475295252194","0.257293689201784"
"615","hsa-miR-215","955","0.189122745871879","0.626021917672698"
"616","hsa-miR-215","957","0.489152580815096","0.181430151438215"
"617","hsa-miR-215","958","0.176112510368369","0.650370579321937"
"618","hsa-miR-215","959","-0.574015249290827","0.10603500300276"
"619","hsa-miR-215","960","-0.137750180109625","0.723777200707155"
"620","hsa-miR-215","961","0.44896720128718","0.225412860912613"
"621","hsa-miR-215","962","0.0712516255253116","0.855460069968423"
"622","hsa-miR-215","963","0.109143305112899","0.779850461954743"
"623","hsa-miR-215","965","0.147092106948414","0.705696729396459"
"624","hsa-miR-215","966","-0.0812654129535878","0.835355854769881"
"625","hsa-miR-215","967","-0.0731007446006871","0.851741946098312"
"626","hsa-miR-215","968","0.220623027572299","0.568384086245001"
"627","hsa-miR-215","969","-0.543002426935171","0.130848909061473"
"628","hsa-miR-215","970","0.643491676146163","0.0614951488607102"
"629","hsa-miR-215","971","0.609243630633478","0.0815854971441665"
"630","hsa-miR-215","972","0.143827819901832","0.712000470156501"
"631","hsa-miR-215","973","-0.727359083865866","0.0263641523063771"
"632","hsa-miR-215","974","-0.476708069683024","0.194482266036265"
"633","hsa-miR-215","975","0.0867220720986741","0.824434731449032"
"634","hsa-miR-215","976","-0.391394223599941","0.297558418440174"
"635","hsa-miR-215","977","0.357873546224852","0.344341199304954"
"636","hsa-miR-215","978","0.355625093830993","0.347600415499649"
"637","hsa-miR-215","983","0.519130804926491","0.152090544167951"
"638","hsa-miR-215","984","-0.249435261410715","0.517468972680192"
"639","hsa-miR-215","987","0.212111369460647","0.583764983644604"
"640","hsa-miR-215","988","0.425033712022104","0.254116026589751"
"641","hsa-miR-215","989","-0.0923725094325788","0.813153201079327"
"642","hsa-miR-215","990","-0.734910352093292","0.0240904108205842"
"643","hsa-miR-215","991","-0.286054964914553","0.455541968692525"
"644","hsa-miR-215","993","-0.612273057982795","0.0796645476997237"
"645","hsa-miR-215","994","0.397351797759433","0.289604917638243"
"646","hsa-miR-215","995","-0.594635864562971","0.0912487360939444"
"647","hsa-miR-215","996","0.0791045217644217","0.839687562669755"
"648","hsa-miR-215","997","0.264561749339916","0.491493595370255"
"649","hsa-miR-215","998","-0.690527452170722","0.0394715105899935"
"650","hsa-miR-215","999","0.410586637807734","0.272334349338756"
"651","hsa-miR-215","1000","0.204717607027054","0.597244537808006"
"652","hsa-miR-215","1001","-0.349578668621522","0.356438948109669"
"653","hsa-miR-215","1003","0.111423500256825","0.77534524708371"
"654","hsa-miR-215","1005","0.479269652480993","0.19175381765613"
"655","hsa-miR-215","1007","0.499575765468418","0.170891965423411"
"656","hsa-miR-215","1009","0.449574472530761","0.224708764913202"
"657","hsa-miR-215","1010","0.541509415702165","0.132122532964736"
"658","hsa-miR-215","1012","0.582075593224801","0.100094118010732"
"659","hsa-miR-215","1013","-0.180648540970653","0.641847529116374"
"660","hsa-miR-215","1014","-0.27823881040934","0.468482503195111"
"661","hsa-miR-215","1016","0.115389820040658","0.767522448646606"
"662","hsa-miR-215","1017","0.0184300707871837","0.962465193943483"
"663","hsa-miR-215","1018","0.261584978751977","0.496562415443849"
"664","hsa-miR-215","1019","-0.39205875020203","0.296665782339254"
"665","hsa-miR-215","1020","-0.608569492944685","0.0820168246360469"
"666","hsa-miR-215","1021","0.284565439604896","0.457996065391623"
"667","hsa-miR-215","1022","0.19578202592447","0.613677328029402"
"668","hsa-miR-215","1024","0.483809494286617","0.18697145215051"
"669","hsa-miR-215","1025","-0.0509079431158796","0.896514906838953"
"670","hsa-miR-215","1026","-0.0905944852697405","0.816700048156994"
"671","hsa-miR-215","1027","0.451292778250784","0.222723010723433"
"672","hsa-miR-215","1028","-0.024920694743222","0.949258244398097"
"673","hsa-miR-215","1029","-0.508319446057289","0.162328979609588"
"674","hsa-miR-215","1031","0.820584434682748","0.00672602853111511"
"675","hsa-miR-215","1032","-0.456894609624858","0.216316292865201"
"676","hsa-miR-215","1033","0.46972073435482","0.202034762745879"
"677","hsa-miR-215","1036","0.690088696989081","0.0396487220436135"
"678","hsa-miR-215","1039","-0.162601026513715","0.675963600726947"
"679","hsa-miR-215","1043","-0.0399187040093051","0.918786195208445"
"680","hsa-miR-215","1044","0.151832142801095","0.69657072654721"
"681","hsa-miR-215","1047","0.377468177316762","0.316578746425039"
"682","hsa-miR-215","1048","-0.767253211178787","0.0158140072409663"
"683","hsa-miR-215","1050","0.298361345029044","0.435485950227217"
"684","hsa-miR-215","1051","0.0707234977595817","0.856522459949083"
"685","hsa-miR-215","1052","-0.462901441970529","0.209560590331635"
"686","hsa-miR-215","1053","0.173260135254776","0.655748178622545"
"687","hsa-miR-215","1054","0.736013404958684","0.023769499235937"
"688","hsa-miR-215","1056","-0.524439693244638","0.147204302252141"
"689","hsa-miR-215","1059","-0.280637626847621","0.464494522441353"
"690","hsa-miR-215","1060","0.00956499098249033","0.980515845918786"
"691","hsa-miR-215","1062","0.510221698233303","0.160499526723257"
"692","hsa-miR-215","1066","-0.651160780272796","0.0574756923436605"
"693","hsa-miR-215","1068","-0.843115790556916","0.00430422675859492"
"694","hsa-miR-215","1069","-0.0971242749321091","0.803688821538699"
"695","hsa-miR-215","1070","0.59546563552373","0.0906819409030415"
"696","hsa-miR-215","1071","0.161221930924706","0.678592546601915"
"697","hsa-miR-215","1072","-0.634931295344575","0.0661860301218083"
"698","hsa-miR-215","1073","0.544633841863226","0.129465565638535"
"699","hsa-miR-215","1075","-0.252530751120384","0.51210956949039"
"700","hsa-miR-215","1080","-0.761166584034046","0.017197963112582"
"701","hsa-miR-215","1082","0.821846212134461","0.00657052360817672"
"702","hsa-miR-215","1084","0.225540579599594","0.559566410595161"
"703","hsa-miR-215","1088","0.329487541638396","0.386570432012409"
"704","hsa-miR-215","1089","0.565075117997943","0.112868329893013"
"705","hsa-miR-215","1101","0.571105305873697","0.108230943786569"
"706","hsa-miR-215","1102","0.24125347215451","0.53174044833277"
"707","hsa-miR-215","1103","-0.00878529706846327","0.982103890849984"
"708","hsa-miR-215","1104","0.105323658857172","0.787409990605774"
"709","hsa-miR-215","1105","-0.392424087563464","0.296175621844332"
"710","hsa-miR-215","1106","0.512749949041927","0.158086548352897"
"711","hsa-miR-215","1107","0.15117906697141","0.697826124050384"
"712","hsa-miR-215","1108","0.668641108040083","0.0489473815446322"
"713","hsa-miR-215","1109","0.0797767916847894","0.838339530844634"
"714","hsa-miR-215","1111","0.38450896577882","0.306887699355331"
"715","hsa-miR-215","1112","0.657843848371519","0.0541121560712519"
"716","hsa-miR-215","1114","0.368185711519887","0.329586333925907"
"717","hsa-miR-215","1116","-0.407945549975067","0.275736667314246"
"718","hsa-miR-215","1118","0.146396630641182","0.707038495595843"
"719","hsa-miR-215","1119","0.101435337380725","0.795121242064797"
"720","hsa-miR-215","1120","0.484769561950507","0.185968815977581"
"721","hsa-miR-215","1121","0.351416003407765","0.353741799548909"
"722","hsa-miR-215","1122","-0.135872365104205","0.727426150844251"
"723","hsa-miR-215","1123","0.324966625473636","0.393509315052073"
"724","hsa-miR-215","1124","0.703427487021994","0.0344878073525487"
"725","hsa-miR-215","1130","0.155982202966943","0.688608120488268"
"726","hsa-miR-215","1131","0.319137042327911","0.402541187498023"
"727","hsa-miR-215","1132","0.337888085108469","0.373830625012406"
"728","hsa-miR-215","1133","-0.182339803530415","0.638678878939482"
"729","hsa-miR-215","1134","-0.323509333662439","0.395758245552531"
"730","hsa-miR-215","1135","-0.331627818452976","0.383305554232458"
"731","hsa-miR-215","1137","-0.293254300129998","0.443761129660883"
"732","hsa-miR-215","1138","0.258666651230032","0.501552328099092"
"733","hsa-miR-215","1139","0.351315044228006","0.353889747199498"
"734","hsa-miR-215","1140","0.232950613252808","0.546376780974293"
"735","hsa-miR-215","1142","0.838804528376813","0.00471165039061163"
"736","hsa-miR-215","1144","-0.0048834072941981","0.990051802054865"
"737","hsa-miR-215","1145","0.496036711689942","0.174429776334668"
"738","hsa-miR-215","1147","0.310283146387781","0.41643815586431"
"739","hsa-miR-215","1149","-0.0368790645337635","0.924955685317162"
"740","hsa-miR-215","1152","-0.00113107062593683","0.997695804298376"
"741","hsa-miR-215","1153","0.447498069512178","0.227121210087243"
"742","hsa-miR-215","1154","0.00546640388821786","0.988864210742155"
"743","hsa-miR-215","1155","0.203935958767294","0.598675865676846"
"744","hsa-miR-215","1160","-0.594424027059195","0.0913937840515336"
"745","hsa-miR-215","1161","0.439253659084703","0.2368384147782"
"746","hsa-miR-215","1163","0.571878353449924","0.107644921076204"
"747","hsa-miR-215","1164","0.0572056481676479","0.883778951242477"
"748","hsa-miR-215","1173","-0.205679882396337","0.595484092925037"
"749","hsa-miR-215","1174","0.0210555882605431","0.957121751804663"
"750","hsa-miR-215","1175","-0.168148158124247","0.665420003259753"
"751","hsa-miR-215","1176","0.562653047274952","0.114764028886005"
"752","hsa-miR-215","1178","-0.297467996410163","0.436928534238559"
"753","hsa-miR-215","1180","0.711686919660023","0.0315226646054951"
"754","hsa-miR-215","1181","0.280442223087011","0.464818834107658"
"755","hsa-miR-215","1182","0.446951230902025","0.227758887173492"
"756","hsa-miR-215","1183","0.520681601859435","0.150653592129693"
"757","hsa-miR-215","1184","0.228610614133713","0.554087509559145"
"758","hsa-miR-215","1185","-0.849331473699346","0.00376030732442694"
"759","hsa-miR-215","1186","0.573397521161739","0.106498886411692"
"760","hsa-miR-215","1187","0.633435726588992","0.0670279040942548"
"761","hsa-miR-215","1188","0.81402624705249","0.0075747346708314"
"762","hsa-miR-215","1191","0.564031651716476","0.113682700036673"
"763","hsa-miR-215","1192","-0.405735411788725","0.278600780766207"
"764","hsa-miR-215","1193","0.515858435694908","0.155148743791543"
"765","hsa-miR-215","1195","0.30098344807366","0.431263959998282"
"766","hsa-miR-215","1196","0.511073083302431","0.159684599794326"
"767","hsa-miR-215","1198","-0.418794309860178","0.261902414252143"
"768","hsa-miR-215","1200","-0.725701188058835","0.0268815180496649"
"769","hsa-miR-215","1201","0.861633590930391","0.00282636541518791"
"770","hsa-miR-215","1203","0.405349670546902","0.279102242857613"
"771","hsa-miR-215","1207","0.148370128709639","0.703232902566086"
"772","hsa-miR-215","1208","0.729361902252466","0.0257479239501992"
"773","hsa-miR-215","1209","0.668751660364302","0.0488962007843224"
"774","hsa-miR-215","1211","-0.379110701314989","0.314304364656088"
"775","hsa-miR-215","1212","0.130059548519419","0.738751361860567"
"776","hsa-miR-215","1215","-0.574859333900917","0.105403117401639"
"777","hsa-miR-215","1230","0.0921239893439073","0.813648779887382"
"778","hsa-miR-215","1233","-0.167211565127256","0.667196712721864"
"779","hsa-miR-215","1234","-0.290113325279278","0.448884459503785"
"780","hsa-miR-215","1235","-0.631293541550041","0.0682454179848641"
"781","hsa-miR-215","1236","-0.537607984891712","0.135485176026173"
"782","hsa-miR-215","1238","0.095451860398282","0.807017413388498"
"783","hsa-miR-215","1240","0.249885626956793","0.516687848814648"
"784","hsa-miR-215","1241","0.790254529725169","0.011256765171806"
"785","hsa-miR-215","1244","-0.158946879747323","0.682935987467932"
"786","hsa-miR-215","1258","0.780304955575367","0.013101237822935"
"787","hsa-miR-215","1259","0.0551590679021572","0.887915384360676"
"788","hsa-miR-215","1262","-0.401063871162396","0.28470529943574"
"789","hsa-miR-215","1263","-0.114441553450879","0.769391095119682"
"790","hsa-miR-215","1264","0.132096384317223","0.734777899172141"
"791","hsa-miR-215","1265","-0.489924814563569","0.180637074335301"
"792","hsa-miR-215","1266","0.333960557985006","0.379761884158588"
"793","hsa-miR-215","1267","0.517613024899073","0.1535045912797"
"794","hsa-miR-215","1269","0.390578400365045","0.298656162040894"
"795","hsa-miR-215","1270","-0.0744430928252236","0.849044392407583"
"796","hsa-miR-215","1271","0.397611108048849","0.289261248107214"
"797","hsa-miR-215","1277","-0.627516001229743","0.0704259541693191"
"798","hsa-miR-215","1278","-0.506809545692597","0.16378961409197"
"799","hsa-miR-215","1281","-0.475263915748219","0.196030035912914"
"800","hsa-miR-215","1282","-0.749913839348879","0.0199643563935448"
"801","hsa-miR-215","1284","-0.580716198335454","0.10108150202567"
"802","hsa-miR-215","1286","0.218658396673236","0.571921021027014"
"803","hsa-miR-215","1287","-0.3120869541351","0.413589522799079"
"804","hsa-miR-215","1288","0.349030133585128","0.357246097589358"
"805","hsa-miR-215","1289","-0.144880506164873","0.709965934994418"
"806","hsa-miR-215","1290","-0.569664837490937","0.109328047691648"
"807","hsa-miR-215","1291","-0.377700196244967","0.316256972808546"
"808","hsa-miR-215","1292","-0.337758720058121","0.374025285857227"
"809","hsa-miR-215","1293","-0.403275963882388","0.281806092395091"
"810","hsa-miR-215","1294","0.385349600306998","0.3057408168906"
"811","hsa-miR-215","1295","0.0288641315285816","0.941239283622952"
"812","hsa-miR-215","1296","-0.334550484009353","0.37886817936017"
"813","hsa-miR-215","1297","-0.00833321131362494","0.98302470367744"
"814","hsa-miR-215","1298","-0.12236465531835","0.753810255169773"
"815","hsa-miR-215","1299","0.485624574382117","0.185078456756221"
"816","hsa-miR-215","1300","-0.73748399414885","0.023346059767378"
"817","hsa-miR-215","1302","0.517491012262307","0.153618595286394"
"818","hsa-miR-215","1303","-0.24608003317795","0.523303038851861"
"819","hsa-miR-215","1305","0.0568229085815619","0.884552340967376"
"820","hsa-miR-215","1306","-0.496297128852148","0.174168038491284"
"821","hsa-miR-215","1307","0.245669938878834","0.524017878038792"
"822","hsa-miR-215","1311","0.056565711699682","0.88507209797318"
"823","hsa-miR-215","1312","-0.329573521656729","0.386439024275374"
"824","hsa-miR-215","1314","0.21201865597232","0.583933333897491"
"825","hsa-miR-215","1315","0.599197625890492","0.0881594568123117"
"826","hsa-miR-215","1316","0.530555986385199","0.14169013245209"
"827","hsa-miR-215","1317","0.244536326501853","0.525995881069215"
"828","hsa-miR-215","1318","0.798179701007241","0.00991920643984927"
"829","hsa-miR-215","1325","0.33600174360932","0.376673828917213"
"830","hsa-miR-215","1326","-0.254848438860606","0.508111425714592"
"831","hsa-miR-215","1327","0.523946063912263","0.147654712464432"
"832","hsa-miR-215","1329","0.753221462551954","0.019122689259509"
"833","hsa-miR-215","1337","0.2179786110545","0.573146705589552"
"834","hsa-miR-215","1339","0.0090851601609545","0.981493136706621"
"835","hsa-miR-215","1340","0.156627478260123","0.687372401115848"
"836","hsa-miR-215","1345","0.28619382800252","0.455313471583086"
"837","hsa-miR-215","1346","-0.191957630038534","0.620756738798392"
"838","hsa-miR-215","1347","0.317669637583649","0.404829520622586"
"839","hsa-miR-215","1349","0.413441389189383","0.268681657737375"
"840","hsa-miR-215","1350","0.444885816740936","0.230176188334281"
"841","hsa-miR-215","1351","-0.370462189552102","0.32637212104878"
"842","hsa-miR-215","1352","0.542856579001233","0.130973003856302"
"843","hsa-miR-215","1353","-0.205245163848079","0.596279168672943"
"844","hsa-miR-215","1355","0.228402174096068","0.554458861434371"
"845","hsa-miR-215","1356","0.559052021088855","0.117617593182518"
"846","hsa-miR-215","1358","0.533378206549792","0.139187277190281"
"847","hsa-miR-215","1359","0.223300121755822","0.563577467619979"
"848","hsa-miR-215","1360","0.465362019696493","0.206827446088608"
"849","hsa-miR-215","1361","0.425191232893612","0.253921065351224"
"850","hsa-miR-215","1362","-0.157315325657829","0.686055859813265"
"851","hsa-miR-215","1363","0.456322762815728","0.216965597890109"
"852","hsa-miR-215","1364","-0.570841335436952","0.108431491710439"
"853","hsa-miR-215","1365","0.551996357860412","0.123330832322337"
"854","hsa-miR-215","1366","0.251081032764157","0.514616785575911"
"855","hsa-miR-215","1369","0.126045139201509","0.746598287049201"
"856","hsa-miR-215","1370","0.435106350349814","0.241810031256509"
"857","hsa-miR-215","1371","0.820543228753969","0.00673114864421453"
"858","hsa-miR-215","1373","0.259904228713016","0.499433771637895"
"859","hsa-miR-215","1374","0.13096938536571","0.73697578383531"
"860","hsa-miR-215","1375","-0.500244668094899","0.170227953135878"
"861","hsa-miR-215","1376","0.152026423141676","0.696197387280715"
"862","hsa-miR-215","1378","0.419423099224418","0.261112078543701"
"863","hsa-miR-215","1381","-0.595338192895999","0.0907688528845751"
"864","hsa-miR-215","1382","-0.283931744636026","0.459041841231812"
"865","hsa-miR-215","1384","0.60811698752935","0.0823071365215618"
"866","hsa-miR-215","1385","0.260666407283572","0.498130846148938"
"867","hsa-miR-215","1386","0.424202584976947","0.255146019107911"
"868","hsa-miR-215","1387","0.382743445658255","0.30930349378407"
"869","hsa-miR-215","1388","-0.0572376882329923","0.883714212745178"
"870","hsa-miR-215","1389","0.257117660030864","0.504209104142047"
"871","hsa-miR-215","1390","0.0865394105081188","0.824799904128051"
"872","hsa-miR-215","1393","0.378875573344254","0.314629437473371"
